Time,"Time Code","Country Name","Country Code","Population, total [SP.POP.TOTL]","Surface area (sq. km) [AG.SRF.TOTL.K2]","CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC]","GDP (current US$) [NY.GDP.MKTP.CD]","GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]","GDP per capita (current US$) [NY.GDP.PCAP.CD]","Population density (people per sq. km of land area) [EN.POP.DNST]"
2019,"YR2019","Venezuela, RB","VEN","28971683","912050","3.71059907013341","..","..","..","32.8458511422255"
2019,"YR2019","Viet Nam","VNM","95776716","331310","3.56784836932601","334365257920.289","7.3592809998546","3491.09127859728","305.577071681306"
2019,"YR2019","Virgin Islands (U.S.)","VIR","106669","350","..","4117000000","2.77777777777777","38596.0307118282","304.768571428571"
2019,"YR2019","West Bank and Gaza","PSE","4685306","6020","..","17133500000","1.36268746558062","3656.85827137011","778.290033222591"
2019,"YR2019","Yemen, Rep.","YEM","31546691","527970","0.354864476911382","..","..","693.816483547342","59.7509157717295"
2019,"YR2019","Zambia","ZMB","18380477","752610","0.414336363523101","23308667781.2258","1.44130602603785","1268.12094056241","24.7252142213374"
2019,"YR2019","Zimbabwe","ZWE","15354608","390760","0.663338328142275","21832234925.5021","-6.33244640703352","1421.86859641758","39.6913739175391"
,"","","","","","","","","",""
,"","","","","","","","","",""
,"","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","",""
Last Updated: 10/26/2023,"","","","","","","","","",""
